celebrity,season,week,A_raw,A_norm,A_zscore,A_core,P_raw,P_avg,P_peak,P_stability,RI,FDI,PS,Category
Bobby Bones,27,8,7.5,0.0,-1.3268069440075536,-0.7769870562009138,0.2498725926888212,0.1796961459377991,0.5403603395284663,0.24147875602529434,4.0799577005354815,0.20490170826036858,-0.3943137753454286,Popular
Alexis Ren,27,8,9.666666666666666,0.8666666666666665,0.6634034720037785,0.5042133750350666,0.2258832924271415,0.11466021797940572,0.2258832924271415,0.5974294595458048,0.8018383158654716,0.1897677587371369,0.3483921122128022,Skilled
Joe Amabile,27,8,7.666666666666667,0.06666666666666679,-1.1737138350836047,-1.7438681795077238,0.0400435368818573,0.11394898872681897,0.1731218982963628,0.682505323313848,-0.04917974403023245,0.06179888019828027,-1.0007413122139066,Average
Evanna Lynch,27,9,10.0,1.0,0.7833494518006403,0.46404576649491286,0.1337191806597525,0.12005753997565057,0.2152519633070999,0.68172397348506,1.144437740577074,0.21285070663983674,0.32645047588720794,Average
Milo Manheim,27,9,10.0,1.0,0.7833494518006403,0.8008941507884191,0.2633839497825765,0.13255658872770096,0.2633839497825765,0.5296001362827283,2.1188337104229524,0.14713891594444678,0.5335591259641318,Skilled
Bobby Bones,27,9,9.0,0.0,-1.3055824196677337,-0.7769870562009138,0.5403603395284663,0.1796961459377991,0.5403603395284663,0.24147875602529434,4.0799577005354815,0.20490170826036858,-0.3943137753454286,Popular
Alexis Ren,27,9,9.5,0.5,-0.26111648393354675,0.5042133750350666,0.0625365300292042,0.11466021797940572,0.2258832924271415,0.5974294595458048,0.8018383158654716,0.1897677587371369,0.3483921122128022,Skilled
Kate Flannery,28,1,5.0,0.4,-0.47727071103687374,0.10520674488872717,0.0846928166278936,0.10094247494258164,0.1710714318269746,0.6341180567615143,0.0836923066707918,0.4919062236346931,0.10350103691026896,Average
James Van Der Beek,28,1,7.0,1.0,1.5441111239428262,0.5291424684412162,0.0830833906645613,0.11015983746910565,0.176581909112613,0.7569671352423928,0.4564316102191865,0.1750952176889938,0.36154941605237195,Skilled
Kel Mitchell,28,1,5.333333333333333,0.49999999999999994,-0.14037373854025734,0.4173362946838997,0.0849961666465689,0.13760039576550856,0.25,0.629361336240278,1.5068883228607524,0.26597862392311844,0.3054419351165433,Average
Ray Lewis,28,1,5.0,0.4,-0.47727071103687374,-0.7385009288457558,0.0826172243204897,0.061121555249549396,0.0826172243204897,0.648312792709921,-4.2991338141880595,0.07289384322291294,-0.4186519352076337,Average
Lamar Odom,28,1,3.6666666666666665,0.0,-1.8248586010233405,-1.852469399397882,0.081088428740738,0.08584784243905659,0.1352864958113382,0.5500709923848901,-1.9526840870005204,0.04396885424454336,-1.0771425026631065,Average
Sailor Brinkley-Cook,28,1,6.0,0.7000000000000001,0.5334202064529763,0.45667322296119245,0.0826456736193264,0.10049218298947414,0.1111111111111111,0.9032510418472559,0.5407073893449921,0.18052275346550983,0.3142008069725051,Average
Sean Spicer,28,1,4.0,0.10000000000000003,-1.4879616285267236,-1.6369307059875706,0.0837589497913173,0.12439752548121853,0.2308245700101178,0.5965759230470428,0.7507126546118504,0.07161916422594967,-0.9323994134000549,Average
Mary Wilson,28,1,5.666666666666667,0.6000000000000001,0.19652323395635993,-0.401603956349139,0.0827294539894611,0.0473698758966785,0.0827294539894611,0.2535429442562259,-7.07191561855652,0.09443680676176112,-0.22201442345081196,Average
Lauren Alaina,28,1,6.333333333333333,0.7999999999999999,0.8703171789495927,0.05185497525044443,0.0846887517882062,0.15199519891285318,0.2777506389394163,0.5573727138213893,1.9351496911205084,1.0009234051250377,0.09191106471540793,Popular
Ally Brooke,28,1,5.333333333333333,0.49999999999999994,-0.14037373854025734,0.7419959046353999,0.0829952046804679,0.13373461233414607,0.25,0.6140501344424756,1.4840155840953644,0.15883047838820033,0.49869138771489835,Skilled
Karamo Brown,28,1,5.666666666666667,0.6000000000000001,0.19652323395635993,-0.3126024395911587,0.0841766033636636,0.09017189100502969,0.1111111111111111,0.6878020733891343,-0.4681614814343803,0.21854425071839031,-0.15149270735268333,Average
Hannah Brown,28,1,6.666666666666667,0.9000000000000001,1.20721415144621,0.4013185361319325,0.0825273357673054,0.13819284111627264,0.25,0.6013479285034258,1.5817508951444463,0.27565875018813246,0.29606825812566856,Average
Kate Flannery,28,2,7.0,0.75,0.8459263548616172,0.10520674488872717,0.0855502182376586,0.10094247494258164,0.1710714318269746,0.6341180567615143,0.0836923066707918,0.4919062236346931,0.10350103691026896,Average
James Van Der Beek,28,2,6.666666666666667,0.6666666666666667,0.538316771275575,0.5291424684412162,0.086255197103673,0.11015983746910565,0.176581909112613,0.7569671352423928,0.4564316102191865,0.1750952176889938,0.36154941605237195,Skilled
Kel Mitchell,28,2,6.666666666666667,0.6666666666666667,0.538316771275575,0.4173362946838997,0.0867424404377165,0.13760039576550856,0.25,0.629361336240278,1.5068883228607524,0.26597862392311844,0.3054419351165433,Average
Ray Lewis,28,2,5.0,0.25,-0.9997311466546379,-0.7385009288457558,0.0396258861786091,0.061121555249549396,0.0826172243204897,0.648312792709921,-4.2991338141880595,0.07289384322291294,-0.4186519352076337,Average
Lamar Odom,28,2,4.0,0.0,-1.9225598974127653,-1.852469399397882,0.1352864958113382,0.08584784243905659,0.1352864958113382,0.5500709923848901,-1.9526840870005204,0.04396885424454336,-1.0771425026631065,Average
Sailor Brinkley-Cook,28,2,6.0,0.5,-0.07690239589651035,0.45667322296119245,0.0956891456816724,0.10049218298947414,0.1111111111111111,0.9032510418472559,0.5407073893449921,0.18052275346550983,0.3142008069725051,Average
Sean Spicer,28,2,5.333333333333333,0.33333333333333326,-0.6921215630685956,-1.6369307059875706,0.1054988859885404,0.12439752548121853,0.2308245700101178,0.5965759230470428,0.7507126546118504,0.07161916422594967,-0.9323994134000549,Average
Mary Wilson,28,2,5.0,0.25,-0.9997311466546379,-0.401603956349139,0.0120102978038959,0.0473698758966785,0.0827294539894611,0.2535429442562259,-7.07191561855652,0.09443680676176112,-0.22201442345081196,Average
Lauren Alaina,28,2,6.333333333333333,0.5833333333333333,0.23070718768953188,0.05185497525044443,0.0933999890680633,0.15199519891285318,0.2777506389394163,0.5573727138213893,1.9351496911205084,1.0009234051250377,0.09191106471540793,Popular
Ally Brooke,28,2,6.666666666666667,0.6666666666666667,0.538316771275575,0.7419959046353999,0.0794505911326827,0.13373461233414607,0.25,0.6140501344424756,1.4840155840953644,0.15883047838820033,0.49869138771489835,Skilled
Karamo Brown,28,2,6.333333333333333,0.5833333333333333,0.23070718768953188,-0.3126024395911587,0.0935485718034369,0.09017189100502969,0.1111111111111111,0.6878020733891343,-0.4681614814343803,0.21854425071839031,-0.15149270735268333,Average
Hannah Brown,28,2,8.0,1.0,1.7687551056197448,0.4013185361319325,0.0869422807527125,0.13819284111627264,0.25,0.6013479285034258,1.5817508951444463,0.27565875018813246,0.29606825812566856,Average
Kate Flannery,28,3,8.0,1.0,1.0101032042769138,0.10520674488872717,0.1004868743465845,0.10094247494258164,0.1710714318269746,0.6341180567615143,0.0836923066707918,0.4919062236346931,0.10350103691026896,Average
James Van Der Beek,28,3,7.666666666666667,0.9166666666666667,0.7696024413538395,0.5291424684412162,0.10021275770775,0.11015983746910565,0.176581909112613,0.7569671352423928,0.4564316102191865,0.1750952176889938,0.36154941605237195,Skilled
Kel Mitchell,28,3,6.666666666666667,0.6666666666666667,0.048100152584615405,0.4173362946838997,0.0985024903618256,0.13760039576550856,0.25,0.629361336240278,1.5068883228607524,0.26597862392311844,0.3054419351165433,Average
Lamar Odom,28,3,4.0,0.0,-1.8759059507999822,-1.852469399397882,0.0988829811394752,0.08584784243905659,0.1352864958113382,0.5500709923848901,-1.9526840870005204,0.04396885424454336,-1.0771425026631065,Average
Sailor Brinkley-Cook,28,3,7.666666666666667,0.9166666666666667,0.7696024413538395,0.45667322296119245,0.1008056856067661,0.10049218298947414,0.1111111111111111,0.9032510418472559,0.5407073893449921,0.18052275346550983,0.3142008069725051,Average
Sean Spicer,28,3,5.0,0.25,-1.1544036620307583,-1.6369307059875706,0.1010541859781295,0.12439752548121853,0.2308245700101178,0.5965759230470428,0.7507126546118504,0.07161916422594967,-0.9323994134000549,Average
Lauren Alaina,28,3,6.666666666666667,0.6666666666666667,0.048100152584615405,0.05185497525044443,0.0996143165765161,0.15199519891285318,0.2777506389394163,0.5573727138213893,1.9351496911205084,1.0009234051250377,0.09191106471540793,Popular
Ally Brooke,28,3,8.0,1.0,1.0101032042769138,0.7419959046353999,0.1000189878538567,0.13373461233414607,0.25,0.6140501344424756,1.4840155840953644,0.15883047838820033,0.49869138771489835,Skilled
Karamo Brown,28,3,5.333333333333333,0.33333333333333326,-0.9139028991076837,-0.3126024395911587,0.0991427429964523,0.09017189100502969,0.1111111111111111,0.6878020733891343,-0.4681614814343803,0.21854425071839031,-0.15149270735268333,Average
Hannah Brown,28,3,7.0,0.75,0.28860091550768985,0.4013185361319325,0.1012789774326431,0.13819284111627264,0.25,0.6013479285034258,1.5817508951444463,0.27565875018813246,0.29606825812566856,Average
Kate Flannery,28,4,6.5,0.5,-0.47931913736365445,0.10520674488872717,0.113742733453101,0.10094247494258164,0.1710714318269746,0.6341180567615143,0.0836923066707918,0.4919062236346931,0.10350103691026896,Average
James Van Der Beek,28,4,7.0,0.6666666666666666,-0.04357446703305936,0.5291424684412162,0.1103250227721467,0.11015983746910565,0.176581909112613,0.7569671352423928,0.4564316102191865,0.1750952176889938,0.36154941605237195,Skilled
Kel Mitchell,28,4,8.0,1.0,0.8279148736281309,0.4173362946838997,0.1017454986850609,0.13760039576550856,0.25,0.629361336240278,1.5068883228607524,0.26597862392311844,0.3054419351165433,Average
Lamar Odom,28,4,5.0,0.0,-1.7865531483554398,-1.852469399397882,0.028133464064675,0.08584784243905659,0.1352864958113382,0.5500709923848901,-1.9526840870005204,0.04396885424454336,-1.0771425026631065,Average
Sailor Brinkley-Cook,28,4,7.75,0.9166666666666666,0.6100425384628333,0.45667322296119245,0.1016554621451497,0.10049218298947414,0.1111111111111111,0.9032510418472559,0.5407073893449921,0.18052275346550983,0.3142008069725051,Average
Sean Spicer,28,4,5.25,0.08333333333333333,-1.5686808131901422,-1.6369307059875706,0.1263379372782302,0.12439752548121853,0.2308245700101178,0.5965759230470428,0.7507126546118504,0.07161916422594967,-0.9323994134000549,Average
Lauren Alaina,28,4,8.0,1.0,0.8279148736281309,0.05185497525044443,0.1044870729527232,0.15199519891285318,0.2777506389394163,0.5573727138213893,1.9351496911205084,1.0009234051250377,0.09191106471540793,Popular
Ally Brooke,28,4,8.0,1.0,0.8279148736281309,0.7419959046353999,0.1033264824193889,0.13373461233414607,0.25,0.6140501344424756,1.4840155840953644,0.15883047838820033,0.49869138771489835,Skilled
Karamo Brown,28,4,7.0,0.6666666666666666,-0.04357446703305936,-0.3126024395911587,0.1076220216738151,0.09017189100502969,0.1111111111111111,0.6878020733891343,-0.4681614814343803,0.21854425071839031,-0.15149270735268333,Average
Hannah Brown,28,4,8.0,1.0,0.8279148736281309,0.4013185361319325,0.1026243045557083,0.13819284111627264,0.25,0.6013479285034258,1.5817508951444463,0.27565875018813246,0.29606825812566856,Average
Kate Flannery,28,5,8.0,0.625,0.04321358157014552,0.10520674488872717,0.1114628480582744,0.10094247494258164,0.1710714318269746,0.6341180567615143,0.0836923066707918,0.4919062236346931,0.10350103691026896,Average
James Van Der Beek,28,5,8.666666666666666,0.8749999999999998,0.8210580498327421,0.5291424684412162,0.1113980134533735,0.11015983746910565,0.176581909112613,0.7569671352423928,0.4564316102191865,0.1750952176889938,0.36154941605237195,Skilled
Kel Mitchell,28,5,8.666666666666666,0.8749999999999998,0.8210580498327421,0.4173362946838997,0.1117184053629868,0.13760039576550856,0.25,0.629361336240278,1.5068883228607524,0.26597862392311844,0.3054419351165433,Average
Sailor Brinkley-Cook,28,5,8.0,0.625,0.04321358157014552,0.45667322296119245,0.1110460197728191,0.10049218298947414,0.1111111111111111,0.9032510418472559,0.5407073893449921,0.18052275346550983,0.3142008069725051,Average
Sean Spicer,28,5,6.333333333333333,0.0,-1.901397589086348,-1.6369307059875706,0.1089442165230473,0.12439752548121853,0.2308245700101178,0.5965759230470428,0.7507126546118504,0.07161916422594967,-0.9323994134000549,Average
Lauren Alaina,28,5,7.666666666666667,0.5000000000000001,-0.34570865256115274,0.05185497525044443,0.1111247448949746,0.15199519891285318,0.2777506389394163,0.5573727138213893,1.9351496911205084,1.0009234051250377,0.09191106471540793,Popular
Ally Brooke,28,5,9.0,1.0,1.2099802839640414,0.7419959046353999,0.1121303168641367,0.13373461233414607,0.25,0.6140501344424756,1.4840155840953644,0.15883047838820033,0.49869138771489835,Skilled
Karamo Brown,28,5,7.0,0.25000000000000006,-1.1235531208237504,-0.3126024395911587,0.1106721492948591,0.09017189100502969,0.1111111111111111,0.6878020733891343,-0.4681614814343803,0.21854425071839031,-0.15149270735268333,Average
Hannah Brown,28,5,8.333333333333334,0.7500000000000002,0.4321358157014448,0.4013185361319325,0.1115032857755298,0.13819284111627264,0.25,0.6013479285034258,1.5817508951444463,0.27565875018813246,0.29606825812566856,Average
Kate Flannery,28,6,9.0,1.0,0.8606629658238703,0.10520674488872717,0.1111111111111111,0.10094247494258164,0.1710714318269746,0.6341180567615143,0.0836923066707918,0.4919062236346931,0.10350103691026896,Average
James Van Der Beek,28,6,9.0,1.0,0.8606629658238703,0.5291424684412162,0.1111111111111111,0.11015983746910565,0.176581909112613,0.7569671352423928,0.4564316102191865,0.1750952176889938,0.36154941605237195,Skilled
Kel Mitchell,28,6,8.666666666666666,0.833333333333333,0.344265186329547,0.4173362946838997,0.1111111111111111,0.13760039576550856,0.25,0.629361336240278,1.5068883228607524,0.26597862392311844,0.3054419351165433,Average
Sailor Brinkley-Cook,28,6,9.0,1.0,0.8606629658238703,0.45667322296119245,0.1111111111111111,0.10049218298947414,0.1111111111111111,0.9032510418472559,0.5407073893449921,0.18052275346550983,0.3142008069725051,Average
Sean Spicer,28,6,7.0,0.0,-2.237723711142064,-1.6369307059875706,0.1111111111111111,0.12439752548121853,0.2308245700101178,0.5965759230470428,0.7507126546118504,0.07161916422594967,-0.9323994134000549,Average
Lauren Alaina,28,6,8.666666666666666,0.833333333333333,0.344265186329547,0.05185497525044443,0.1111111111111111,0.15199519891285318,0.2777506389394163,0.5573727138213893,1.9351496911205084,1.0009234051250377,0.09191106471540793,Popular
Ally Brooke,28,6,8.333333333333334,0.666666666666667,-0.1721325931647735,0.7419959046353999,0.1111111111111111,0.13373461233414607,0.25,0.6140501344424756,1.4840155840953644,0.15883047838820033,0.49869138771489835,Skilled
Karamo Brown,28,6,8.333333333333334,0.666666666666667,-0.1721325931647735,-0.3126024395911587,0.1111111111111111,0.09017189100502969,0.1111111111111111,0.6878020733891343,-0.4681614814343803,0.21854425071839031,-0.15149270735268333,Average
Hannah Brown,28,6,8.0,0.5,-0.6885303726590968,0.4013185361319325,0.1111111111111111,0.13819284111627264,0.25,0.6013479285034258,1.5817508951444463,0.27565875018813246,0.29606825812566856,Average
Kate Flannery,28,7,8.0,0.5,-0.6038073644245591,0.10520674488872717,0.1710714318269746,0.10094247494258164,0.1710714318269746,0.6341180567615143,0.0836923066707918,0.4919062236346931,0.10350103691026896,Average
James Van Der Beek,28,7,9.0,1.0,0.8453303101943848,0.5291424684412162,0.1142641068108804,0.11015983746910565,0.176581909112613,0.7569671352423928,0.4564316102191865,0.1750952176889938,0.36154941605237195,Skilled
Kel Mitchell,28,7,8.5,0.75,0.12076147288491285,0.4173362946838997,0.1366906716552864,0.13760039576550856,0.25,0.629361336240278,1.5068883228607524,0.26597862392311844,0.3054419351165433,Average
Sean Spicer,28,7,7.0,0.0,-2.052945039043503,-1.6369307059875706,0.1906849763054334,0.12439752548121853,0.2308245700101178,0.5965759230470428,0.7507126546118504,0.07161916422594967,-0.9323994134000549,Average
Lauren Alaina,28,7,9.0,1.0,0.8453303101943848,0.05185497525044443,0.1207545114013868,0.15199519891285318,0.2777506389394163,0.5573727138213893,1.9351496911205084,1.0009234051250377,0.09191106471540793,Popular
Ally Brooke,28,7,9.0,1.0,0.8453303101943848,0.7419959046353999,0.1179973208346491,0.13373461233414607,0.25,0.6140501344424756,1.4840155840953644,0.15883047838820033,0.49869138771489835,Skilled
Karamo Brown,28,7,8.166666666666666,0.583333333333333,-0.36228441865473593,-0.3126024395911587,0.0249300367918697,0.09017189100502969,0.1111111111111111,0.6878020733891343,-0.4681614814343803,0.21854425071839031,-0.15149270735268333,Average
Hannah Brown,28,7,8.666666666666666,0.833333333333333,0.36228441865473593,0.4013185361319325,0.1236069443735193,0.13819284111627264,0.25,0.6013479285034258,1.5817508951444463,0.27565875018813246,0.29606825812566856,Average
Kate Flannery,28,8,8.6666,0.49999166652777555,-0.35785493459764217,0.10520674488872717,0.0294217658790553,0.10094247494258164,0.1710714318269746,0.6341180567615143,0.0836923066707918,0.4919062236346931,0.10350103691026896,Average
